ADEP,ADES,cluster_kmeans,n_flights,mean_duration_h,most_common_ac,mean_total_dist_nm,mean_BGGLFIR,mean_EGGXFIR,mean_EGTTFIR,mean_EGTTUIR,mean_EISNUIR,mean_ENORFIR,mean_LECBFIR,mean_LPPOFIR,mean_LPPCFIR,mean_LFBBFIR,mean_LFFFFIR,mean_LFEEFIR,mean_EDGGFIR,mean_EDMMFIR,mean_EDWWFIR,mean_LGGGFIR,mean_LGGGUIR,mean_LIRRUIR,mean_LIMMUIR,mean_LFFFUIR,mean_LJLAFIR,mean_LOVVFIR,mean_LDZOFIR,mean_LSASUIR,mean_EBURUIR,mean_EDUUUIR,mean_LAAAFIR,mean_LYBAUIR,mean_EGPXUIR,mean_BIRDFIR,mean_CZQMFIR,mean_CZULFIR,mean_CZQXFIR,mean_cost_eur,std_cost_eur,n_clusters_od
EDDF,LTAI,0,23,3.0014492753623188,B738,245.26869565217393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.00478260869565,5.540434782608696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.72347826086956,0.0,0.0,0.0,164.1782608695652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6519.5,491.9,6
EDDF,LTAI,1,29,2.9545977011494253,A320,531.2020689655172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.32137931034484,0.0,0.0,0.0,412.54413793103447,0.0,0.0,0.0,116.60620689655173,186.38379310344828,102.89068965517241,0.0,0.0,269.88689655172413,0.0,227.52448275862068,0.0,0.0,0.0,0.0,0.0,7544.96,259.78,6
EDDF,LTAI,2,47,2.9663120567375882,A20N,600.3082978723404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0676595744681,0.0,0.0,0.0,412.43042553191486,0.0,5.287659574468085,0.0,46.477659574468085,220.91085106382977,216.74425531914892,0.0,0.0,291.20531914893616,2.1078723404255317,233.09063829787235,0.0,0.0,0.0,0.0,0.0,7514.42,378.38,6
EDDF,LTAI,3,32,2.9895833333333335,A320,304.00968750000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.59125,0.0,0.0,0.0,149.4528125,0.0,0.0,0.0,0.0,170.4184375,0.0,0.0,0.0,151.23,0.0,435.49625,0.0,0.0,0.0,0.0,0.0,7055.22,356.42,6
EDDF,LTAI,4,47,2.9670212765957444,B738,382.62191489361703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.30191489361701,0.0,0.0,0.0,133.5540425531915,0.0,0.0,0.0,0.0,271.32,0.0,0.0,0.0,281.40744680851066,0.0,444.7231914893617,0.0,0.0,0.0,0.0,0.0,7301.72,353.12,6
EDDF,LTAI,5,61,2.95464480874317,A320,611.6681967213115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.34229508196721,0.0,0.0,0.0,141.54606557377048,0.0,16.67081967213115,0.0,81.54229508196721,196.31295081967212,216.47065573770493,12.762459016393443,0.0,278.8349180327869,0.0,342.9591803278688,0.0,0.0,0.0,0.0,0.0,7593.69,487.48,6
EDDF,LTBJ,0,48,2.640277777777778,B38M,344.59708333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.7025,2.6547916666666667,0.0,0.0,156.52729166666666,0.0,0.0,0.0,0.0,217.23979166666666,0.0,0.0,0.0,209.74895833333335,0.0,411.53583333333336,0.0,0.0,0.0,0.0,0.0,6224.98,421.28,3
EDDF,LTBJ,1,30,2.606666666666667,B738,591.0313333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.19699999999999,0.0,0.0,0.0,184.09433333333334,0.0,9.254333333333333,0.0,76.046,213.29266666666666,188.49566666666666,6.050333333333333,0.0,287.558,0.0,333.48266666666666,0.0,0.0,0.0,0.0,0.0,6623.44,412.49,3
EDDF,LTBJ,2,25,2.5593333333333335,B738,553.2924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.1724,8.468,0.0,0.0,412.5716,0.0,10.214,0.0,75.67439999999999,201.0824,146.85479999999998,7.96,0.0,270.3064,5.0404,218.9052,0.0,0.0,0.0,0.0,0.0,6553.75,301.92,3
EDDF,LTFJ,0,32,2.625,A21N,473.681875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.504375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.9253125,244.72375,79.52843750000001,0.0,0.0,277.6584375,0.0,298.4703125,0.0,0.0,0.0,0.0,0.0,6999.23,388.95,2
EDDF,LTFJ,1,57,2.606725146198831,A21N,299.70526315789476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.3819298245614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.32333333333335,0.0,0.0,0.0,142.9478947368421,0.0,326.0438596491228,0.0,0.0,0.0,0.0,0.0,6379.64,230.36,2
EDDF,LTFM,0,24,2.5527777777777776,A321,426.5883333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.12416666666667,1.5441666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269.92,0.0,0.0,0.0,240.08166666666668,0.0,371.69,0.0,0.0,0.0,0.0,0.0,7208.73,341.17,7
EDDF,LTFM,1,44,2.5329545454545457,A321,380.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.37999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269.92,0.0,0.0,0.0,282.25,0.0,371.69,0.0,0.0,0.0,0.0,0.0,8720.74,3916.31,7
EDDF,LTFM,2,25,2.546,A321,391.73800000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272.692,0.0,0.0,0.0,274.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8642.44,4091.84,7
EDDF,LTFM,3,48,2.5753472222222222,A333,283.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.28,0.0,0.0,0.0,161.45,0.0,371.69,0.0,0.0,0.0,0.0,0.0,12558.31,3812.04,7
EDDF,LTFM,4,34,2.5362745098039214,A333,318.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.28,0.0,0.0,0.0,127.42999999999999,0.0,371.69,0.0,0.0,0.0,0.0,0.0,14012.3,2377.34,7
EDDF,LTFM,5,31,2.58494623655914,A20N,657.6996774193549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.24516129032257,0.0,0.0,0.0,0.0,0.0,17.911612903225805,0.0,81.09387096774194,188.70935483870966,276.6512903225807,11.71032258064516,0.0,285.4274193548387,0.0,316.65451612903223,0.0,0.0,0.0,0.0,0.0,7547.65,2450.56,7
EDDF,LTFM,6,45,2.5722222222222224,A333,277.2477777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.24555555555557,2.831777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.17044444444446,0.0,0.0,0.0,140.9028888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11020.05,3906.3,7
EDDF,LYBE,0,75,1.4895555555555555,A320,370.6845333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.44133333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257.2432,0.0,0.0,0.0,265.8652,0.0,68.67,0.0,0.0,0.0,0.0,0.0,4055.88,275.37,2
EDDF,LYBE,1,32,1.5380208333333334,A320,458.7353125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.16624999999999,0.5790625,0.0,0.0,0.0,0.0,15.401875,0.0,35.59375,207.449375,90.946875,15.4509375,0.0,228.4378125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4102.86,608.54,2
EDDF,OERK,0,23,5.542753623188406,A21N,722.3426086956522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.05434782608695,0.0,0.0,0.0,793.07,0.0,78.07391304347826,0.0,82.54565217391304,148.58826086956523,225.92478260869566,32.32739130434783,0.0,244.2891304347826,148.2295652173913,91.34173913043479,0.0,0.0,0.0,0.0,0.0,18757.0,9210.02,2
EDDF,OERK,1,28,5.260714285714286,A333,504.83964285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.35142857142857,0.0,0.0,0.0,713.1557142857143,0.0,0.0,0.0,80.06392857142858,200.51321428571427,99.62928571428571,0.0,0.0,266.1407142857143,12.281785714285714,235.00607142857143,0.0,0.0,0.0,0.0,0.0,29639.64,952.05,2
EDDF,OJAI,0,45,3.785925925925926,A21N,560.660888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.36288888888889,1.2353333333333334,0.0,0.0,736.1106666666666,0.0,0.0,0.0,97.62133333333334,204.49511111111113,123.39466666666667,0.0,0.0,281.2273333333333,18.551555555555556,229.19,0.0,0.0,0.0,0.0,0.0,9754.69,656.03,2
EDDF,OJAI,1,17,3.8666666666666667,A320,365.9582352941176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.17764705882352,7.495882352941177,0.0,0.0,621.3211764705882,0.0,194.88647058823528,0.0,0.0,89.53588235294117,107.12117647058824,99.17999999999999,0.0,153.27882352941174,38.62764705882353,56.96823529411765,0.0,0.0,0.0,0.0,0.0,9810.73,1358.59,2
EDDF,OLBA,0,30,3.5733333333333333,A21N,532.8306666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.60166666666666,0.0,0.0,0.0,539.7103333333333,0.0,0.0,0.0,104.51566666666666,196.51000000000002,107.56566666666667,0.0,0.0,277.95399999999995,6.637666666666666,228.59900000000002,0.0,0.0,0.0,0.0,0.0,9356.95,342.54,3
EDDF,OLBA,1,38,3.625,A21N,352.3594736842105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0026315789474,33.14394736842105,0.0,0.0,136.56105263157895,0.0,11.632631578947368,0.0,0.0,184.21289473684212,0.0,5.2368421052631575,0.0,148.5578947368421,0.0,325.44921052631577,0.0,0.0,0.0,0.0,0.0,8819.81,575.31,3
EDDF,OLBA,2,21,3.565079365079365,A21N,597.0566666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.18619047619048,1.764761904761905,0.0,0.0,102.58857142857144,0.0,0.0,0.0,80.37333333333333,222.3952380952381,174.33714285714285,0.0,0.0,285.03000000000003,0.0,332.50190476190477,0.0,0.0,0.0,0.0,0.0,9123.73,304.15,3
EDDF,OMAA,0,59,5.546610169491525,B789,369.04525423728813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.94898305084746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256.0962711864407,0.0,0.0,0.0,262.66966101694914,0.0,26.694745762711865,0.0,0.0,0.0,0.0,0.0,28798.75,4488.68,1
EDDF,OMDB,0,57,5.54766081871345,B77W,394.9457894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.53649122807018,0.6501754385964913,0.0,0.0,16.94578947368421,0.0,0.0,0.0,3.1512280701754385,269.72754385964913,5.880350877192982,0.0,0.0,277.2219298245614,0.0,9.815438596491228,0.0,0.0,0.0,0.0,0.0,42451.45,10405.3,3
EDDF,OMDB,1,31,5.614516129032259,B77W,115.41806451612904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.41806451612904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,278.16903225806453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36191.07,3770.19,3
EDDF,OMDB,2,30,5.569444444444445,B77W,329.8163333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.92000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.89633333333333,0.0,0.0,0.0,151.244,0.0,16.341,0.0,0.0,0.0,0.0,0.0,39509.16,9473.51,3
EDDF,OTHH,0,70,5.291904761904762,B77L,312.54528571428574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.62528571428572,0.0,0.0,0.0,151.244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30680.39,5101.8,2
EDDF,OTHH,1,64,5.282291666666667,B77W,388.57234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.77734375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4175,265.210625,8.166875,0.0,0.0,281.99765625,0.0,16.615625,0.0,0.0,0.0,0.0,0.0,32324.11,5036.98,2
EDDF,RJAA,0,24,12.358333333333334,B77L,141.1029166666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.66958333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.433333333333332,0.0,0.0,0.0,163.28291666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74238.62,9103.72,2
EDDF,RJAA,1,38,12.55657894736842,B789,501.8926315789473,44.241578947368424,0.0,0.0,0.0,0.0,19.073947368421052,0.0,0.0,0.0,0.0,0.0,0.0,112.80342105263158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.977894736842106,242.17473684210526,56.621052631578955,0.0,0.0,266.2452631578947,0.0,115.1736842105263,0.0,0.0,0.0,0.0,0.0,66372.57,11294.41,2
EDDF,RJTT,0,28,12.111309523809524,B789,359.7075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.80142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8260714285714283,227.3710714285714,9.708928571428572,0.0,0.0,241.62321428571428,0.0,23.984642857142855,0.0,0.0,0.0,0.0,0.0,55928.34,581.36,3
EDDF,RJTT,1,19,11.949122807017543,B748,373.09999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.67842105263156,9.728947368421053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229.69263157894736,0.0,0.0,0.0,233.8436842105263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,3
EDDF,RJTT,2,42,12.3,B789,352.46119047619044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.97690476190476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238.4842857142857,0.0,0.0,0.0,257.48761904761903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56638.01,861.93,3
EDDF,RKSI,0,21,10.791269841269841,B744,347.92047619047617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.20809523809524,1.764761904761905,0.0,0.0,0.0,0.0,0.0,0.0,3.497142857142857,204.52809523809523,13.922380952380953,0.0,0.0,214.59761904761905,0.0,14.762857142857142,0.0,0.0,0.0,0.0,0.0,,,5
EDDF,RKSI,1,68,10.655147058823529,A359,135.8394117647059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.8394117647059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.5416176470588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55829.19,8249.35,5
EDDF,RKSI,2,16,10.639583333333334,B744,418.044375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.703125,1.158125,0.0,0.0,0.0,0.0,0.0,0.0,6.38,251.518125,32.285,0.0,0.0,245.47625,0.0,38.7525,0.0,0.0,0.0,0.0,0.0,65400.15,8048.03,5
EDDF,RKSI,3,33,10.683333333333334,B77W,392.5478787878788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.89575757575757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.450909090909091,263.6109090909091,14.590303030303032,0.0,0.0,277.0509090909091,0.0,21.03818181818182,0.0,0.0,0.0,0.0,0.0,69959.74,1105.94,5
EDDF,RKSI,4,20,10.990833333333333,B789,389.248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.5615,0.9265000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272.76,0.0,0.0,0.0,276.74899999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52012.89,5042.43,5
EDDF,SBGR,0,31,11.251612903225807,B77W,1710.219677419355,0.0,117.92258064516129,0.0,0.0,0.0,0.0,0.0,958.6364516129032,529.468064516129,0.0,0.0,0.0,104.19258064516129,0.0,0.0,0.0,0.0,0.0,0.0,993.7145161290323,0.0,0.0,0.0,0.0,67.08387096774193,64.3241935483871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78680.15,1846.91,2
EDDF,SBGR,1,33,11.209090909090909,B748,733.6806060606061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232.29606060606062,373.79696969696965,0.0,0.0,0.0,125.26969696969695,0.0,0.0,0.0,0.0,0.0,13.621515151515151,649.3663636363636,0.0,2.317878787878788,0.0,111.48242424242424,0.0,209.33151515151516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77165.63,1925.85,2
EDDF,VHHH,0,37,10.906756756756756,A35K,396.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.87594594594594,0.5008108108108108,0.0,0.0,0.0,0.0,15.007027027027027,0.0,17.93945945945946,211.23000000000002,22.593783783783785,9.811351351351352,0.0,192.54945945945946,0.0,390.4227027027027,0.0,0.0,0.0,0.0,0.0,52996.1,1320.93,2
EDDF,VHHH,1,26,11.970512820512822,A346,318.19153846153847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.90576923076924,2.138076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.14769230769232,0.0,0.0,0.0,200.66076923076923,0.0,17.310769230769232,0.0,0.0,0.0,0.0,0.0,62842.76,,2
EDDF,VIDP,0,35,7.163333333333333,B788,135.45228571428572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.40714285714284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.045142857142857,0.0,0.0,0.0,149.16457142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31006.54,379.43,3
EDDF,VIDP,1,20,7.095833333333333,B744,400.8505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.96099999999998,2.7795,0.0,0.0,0.0,0.0,0.0,0.0,3.6719999999999997,256.81949999999995,14.618500000000001,0.0,0.0,251.8935,0.0,34.0855,0.0,0.0,0.0,0.0,0.0,,,3
EDDF,VIDP,2,31,7.1688172043010745,B789,135.1809677419355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.1809677419355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.83741935483872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32580.9,858.49,3
EDDF,VTBS,0,15,10.428888888888888,B77W,377.83799999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.98866666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,266.84933333333333,0.0,0.0,0.0,274.8786666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68137.19,839.54,4
EDDF,VTBS,1,17,10.479411764705883,B77W,127.67470588235295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.67470588235295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.61941176470586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67208.34,584.2,4
EDDF,VTBS,2,18,10.487037037037036,B77W,381.8044444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.38,0.0,0.0,0.0,0.0,0.0,13.806666666666667,0.0,0.0,258.2688888888889,13.155555555555557,0.0,0.0,281.79833333333335,0.0,13.796111111111111,0.0,0.0,0.0,0.0,0.0,68603.86,829.88,4
EDDF,VTBS,3,19,10.443859649122807,B77W,135.94684210526316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.94684210526316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.82842105263157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66974.74,533.9,4
EDDF,WSSS,0,16,11.660416666666666,B77W,399.35875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.810625,1.158125,0.0,0.0,57.1675,0.0,52.44,0.0,5.345,228.926875,15.230625,22.68875,0.0,240.79625,21.8875,20.271875,0.0,0.0,0.0,0.0,0.0,73538.25,7571.93,3
EDDF,WSSS,1,32,11.7421875,B77W,365.00406250000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.8825,0.0,0.0,0.0,0.0,0.0,11.4534375,0.0,2.0109375,204.3096875,24.6246875,5.5359375,0.0,231.4384375,3.17625,44.160624999999996,0.0,0.0,0.0,0.0,0.0,68450.76,10068.91,3
EDDF,WSSS,2,42,11.547619047619047,B748,391.3511904761905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.46904761904761,0.0,0.0,0.0,0.0,0.0,6.664761904761905,0.0,0.0,240.2885714285714,5.593571428571429,4.321666666666666,0.0,236.4154761904762,0.0,7.850238095238095,0.0,0.0,0.0,0.0,0.0,61925.37,8735.21,3
EDDF,ZBAA,0,47,9.970921985815602,A343,233.2055319148936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.36531914893618,1.1214893617021278,0.0,0.0,0.0,0.0,0.0,0.0,1.5625531914893616,87.93553191489362,6.22063829787234,0.0,0.0,170.52234042553192,0.0,14.504468085106383,0.0,0.0,0.0,0.0,0.0,62772.91,1518.21,3
EDDF,ZBAA,1,37,8.690990990990992,B748,102.93243243243244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.93243243243244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366.5910810810811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56912.21,1288.68,3
EDDF,ZBAA,2,17,8.890196078431373,B77W,110.76235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.76235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,399.1017647058823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58245.42,1066.13,3
EDDF,ZSPD,0,61,10.5,B77L,95.8132786885246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.8132786885246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283.0940983606558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67690.03,5170.2,4
EDDF,ZSPD,1,53,10.211949685534591,B77W,102.27415094339622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.27415094339622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,396.18584905660384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66296.4,1539.89,4
EDDF,ZSPD,2,32,11.061979166666667,B77L,259.20437499999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.879375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.295,117.506875,7.523125,0.0,0.0,174.2978125,0.0,10.8478125,0.0,0.0,0.0,0.0,0.0,71410.17,1571.3,4
EDDF,ZSPD,3,29,11.01264367816092,B744,248.82137931034484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.48793103448276,1.2779310344827588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.05551724137932,0.0,0.0,0.0,179.1203448275862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4
EDDG,EDDF,0,101,0.7514851485148515,CRJ9,241.79000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241.79000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1154.2,92.07,1
EDDG,EDDM,0,105,0.9201587301587301,CRJ9,258.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.848,116.712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.6307619047619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1683.71,146.81,1
EDDG,LEPA,0,46,2.103623188405797,A320,234.36217391304348,0.0,0.0,0.0,0.0,0.0,0.0,108.60760869565217,0.0,0.0,0.0,0.0,0.0,125.7545652173913,0.0,0.0,0.0,0.0,0.0,6.389565217391305,485.67434782608694,0.0,0.0,0.0,141.53608695652173,0.0,423.6569565217392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6559.96,199.77,2
EDDG,LEPA,1,53,2.099056603773585,A320,213.1520754716981,0.0,0.0,0.0,0.0,0.0,0.0,101.28943396226416,0.0,0.0,0.0,0.0,0.0,111.86264150943397,0.0,0.0,0.0,0.0,0.0,0.0,840.3556603773585,0.0,0.0,0.0,0.0,141.6958490566038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6344.87,181.2,2
EDDG,LTAI,0,64,3.191145833333333,B738,341.96796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.7984375,0.0,76.12140625,0.0,155.29796875,0.0,0.0,0.0,10.9534375,195.12875,25.9659375,0.0,0.0,294.4521875,0.0,426.7765625,0.0,0.0,0.0,0.0,0.0,7567.25,586.57,2
EDDG,LTAI,1,22,3.1977272727272723,B738,103.23136363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.524545454545457,0.0,73.70681818181819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.93636363636367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6674.19,551.49,2
